Title,Year,IMDB Rating,IMDB Votes,Genre,Box Office,IMDB ID,Budget,Revenue
Prometheus,2012,7.0,648852.0,"Adventure, Mystery, Sci-Fi","$126,477,084",tt1446714,130000000,403170142.0
Bernie,2011,6.8,63995.0,"Biography, Comedy, Crime","$9,206,470",tt1704573,5000000,9206470.0
Inhale,2010,6.5,6728.0,"Drama, Thriller","$4,115",tt1196340,10000000,55089.0
Wanderlust,2012,5.6,80962.0,"Comedy, Romance","$17,450,535",tt1655460,35000000,24159934.0
Moonrise Kingdom,2012,7.8,368152.0,"Adventure, Comedy, Drama","$45,512,466",tt1748122,16000000,68263166.0
Kahaani,2012,8.1,66179.0,"Mystery, Thriller",N/A,tt1821480,1200000,16000000.0
5 Days of War,2011,5.5,14342.0,"Action, Drama, War","$17,479",tt1486193,20000000,17479.0
A Few Best Men,2011,5.7,13597.0,"Comedy, Romance",N/A,tt1640711,12468389,29007412.0
Cosmopolis,2012,5.1,50375.0,"Crime, Drama, Fantasy","$763,556",tt1480656,20500000,6063556.0
A Thousand Words,2012,5.8,45204.0,"Comedy, Drama, Fantasy","$18,450,127",tt0763831,40000000,22044277.0
Safety Not Guaranteed,2012,6.9,131300.0,"Adventure, Comedy, Drama","$4,010,957",tt1862079,750000,4007792.0
Madagascar 3: Europe's Most Wanted,2012,6.8,200070.0,"Animation, Adventure, Comedy","$216,391,482",tt1277953,145000000,746921274.0
Your Sister's Sister,2011,6.7,28542.0,"Comedy, Drama, Romance","$1,636,190",tt1742336,125000,3200000.0
Brave,2012,7.1,446486.0,"Animation, Action, Adventure","$237,283,207",tt1217209,185000000,538983207.0
Bel Ami,2012,5.4,19332.0,"Crime, Drama, History","$120,462",tt1440732,9000000,8303261.0
What to Expect When You're Expecting,2012,5.7,75972.0,"Comedy, Drama, Romance","$41,152,203",tt1586265,40000000,79700000.0
To Rome with Love,2012,6.3,91080.0,"Comedy, Music, Romance","$16,685,867",tt1859650,17000000,73244881.0
Abraham Lincoln: Vampire Hunter,2012,5.9,162240.0,"Action, Fantasy, Horror","$37,519,139",tt1611224,69000000,112265139.0
4.3.2.1.,2010,5.8,11050.0,"Action, Adventure, Crime",N/A,tt1514041,4600000,1163967.0
For Greater Glory: The True Story of Cristiada,2012,6.5,5357.0,"Drama, History, War","$5,672,846",tt1566501,12000000,9622846.0
Rock of Ages,2012,5.9,81917.0,"Comedy, Drama, Musical","$38,518,613",tt1336608,75000000,59418613.0
Seeking a Friend for the End of the World,2012,6.7,119105.0,"Adventure, Comedy, Drama","$7,078,738",tt1307068,10000000,9636289.0
Ted,2012,6.9,660815.0,Comedy,"$218,815,487",tt1637725,50000000,549368315.0
Magic Mike,2012,6.1,147689.0,"Comedy, Drama, Music","$113,781,613",tt1915581,7000000,167221571.0
On the Road,2012,6.0,43386.0,"Adventure, Drama, Romance","$744,296",tt0337692,25000000,8784318.0
The Amazing Spider-Man,2012,6.9,707877.0,"Action, Adventure, Sci-Fi","$262,782,352",tt0948470,215000000,752215857.0
Ice Age: Continental Drift,2012,6.5,226625.0,"Animation, Adventure, Comedy","$161,321,843",tt1667889,95000000,877244782.0
Beasts of the Southern Wild,2012,7.2,85202.0,"Adventure, Drama, Fantasy","$12,795,746",tt2125435,1800000,21107746.0
People Like Us,2012,7.0,44237.0,"Comedy, Drama","$12,434,778",tt1716777,16000000,12434778.0
Savages,2012,6.4,134817.0,"Action, Crime, Drama","$47,382,068",tt1615065,45000000,82966152.0
The Watch,2012,5.7,133335.0,"Comedy, Sci-Fi","$35,353,000",tt1298649,68000000,68267862.0
Two Days in New York,2012,6.0,15053.0,"Comedy, Drama, Romance","$633,210",tt1602472,8000000,1653792.0
Killer Joe,2011,6.7,83599.0,"Crime, Drama, Thriller","$1,987,762",tt1726669,10000000,3665069.0
Total Recall,2012,6.2,267547.0,"Action, Adventure, Sci-Fi","$58,877,969",tt1386703,125000000,198802074.0
Skyfall,2012,7.8,734699.0,"Action, Adventure, Thriller","$304,360,277",tt1074638,200000000,1108561013.0
Hope Springs,2012,6.3,44583.0,"Comedy, Drama, Romance","$63,536,011",tt1535438,30000000,114281051.0
ParaNorman,2012,7.0,110331.0,"Animation, Adventure, Comedy","$56,003,051",tt1623288,60000000,107139399.0
Diary of a Wimpy Kid: Dog Days,2012,6.3,30293.0,"Comedy, Family","$49,008,662",tt2023453,22000000,77112176.0
War of the Arrows,2011,7.1,12839.0,"Action, Adventure","$251,200",tt2025526,8000000,49000000.0
Hit and Run,2012,6.1,37594.0,"Action, Adventure, Comedy","$13,749,300",tt2097307,2000000,14400000.0
Premium Rush,2012,6.5,118770.0,"Action, Crime, Thriller","$20,275,446",tt1547234,35000000,31083599.0
Lawless,2012,7.2,254378.0,"Biography, Crime, Drama","$37,400,127",tt1212450,26000000,53676580.0
Piranha 3DD,2012,3.8,45590.0,"Comedy, Horror, Sci-Fi","$376,512",tt1714203,5000000,8493728.0
The Possession,2012,5.9,63414.0,"Horror, Mystery, Thriller","$49,130,154",tt0431021,14000000,85446075.0
Little White Lies,2010,7.1,27107.0,"Comedy, Drama","$206,088",tt1440232,25000000,48531470.0
The Apparition,2012,4.1,20681.0,"Horror, Thriller","$4,936,819",tt1433822,17000000,9627492.0
Bachelorette,2012,5.3,49104.0,"Comedy, Romance","$447,954",tt1920849,3000000,11947954.0
The Words,2012,7.0,81780.0,"Drama, Mystery, Romance","$11,494,838",tt1840417,6000000,13231461.0
Pitch Perfect,2012,7.1,332286.0,"Comedy, Music, Romance","$65,298,093",tt1981677,17000000,115350426.0
The Cold Light of Day,2012,4.9,39574.0,"Action, Thriller","$3,763,583",tt1366365,20000000,16863583.0
Looper,2012,7.4,606424.0,"Action, Drama, Sci-Fi","$66,486,205",tt1276104,30000000,47042000.0
That's My Boy,2012,5.5,110014.0,"Comedy, Drama","$36,931,089",tt1232200,70000000,58058367.0
Robot & Frank,2012,7.0,65865.0,"Comedy, Crime, Drama","$3,325,038",tt1990314,2500000,3325038.0
Resident Evil: Retribution,2012,5.3,151040.0,"Action, Horror, Sci-Fi","$42,345,531",tt1855325,65000000,240159255.0
The Master,2012,7.1,187027.0,"Drama, History","$16,377,274",tt1560747,32000000,28258060.0
Dredd,2012,7.1,296630.0,"Action, Crime, Sci-Fi","$13,414,714",tt1343727,50000000,41037742.0
Arbitrage,2012,6.6,55190.0,"Drama, Thriller","$7,919,574",tt1764183,12000000,35485056.0
End of Watch,2012,7.6,270763.0,"Action, Crime, Drama","$41,003,371",tt1855199,7000000,48126384.0
The Perks of Being a Wallflower,2012,7.9,550965.0,Drama,"$17,742,948",tt1659337,13000000,33400000.0
The Hunt,2012,8.3,367181.0,Drama,"$613,308",tt2106476,3800000,16800000.0
Behind the Burly Q,2010,6.6,364.0,Documentary,"$23,889",tt1510907,250000,23859.0
Two Rabbits,2012,7.3,5392.0,"Action, Thriller",N/A,tt1753722,2000000,1620436.0
Sparkle,2012,5.7,6681.0,"Drama, Music","$24,397,469",tt1876451,14000000,24637469.0
Red Lights,2012,6.2,66592.0,"Drama, Fantasy, Mystery","$52,624",tt1748179,14000000,13551174.0
Taken 2,2012,6.2,323814.0,"Action, Crime, Thriller","$139,854,287",tt1397280,45000000,376141306.0
The Paperboy,2012,5.7,39888.0,"Crime, Drama, Mystery","$693,286",tt1496422,12500000,1353868.0
A Royal Affair,2012,7.5,51101.0,"Biography, Drama, History","$1,546,761",tt1276419,8000000,7594693.0
House at the End of the Street,2012,5.5,81735.0,"Drama, Horror, Mystery","$31,611,916",tt1582507,6900000,44287131.0
2016: Obama's America,2012,4.8,11028.0,Documentary,"$33,449,086",tt2247692,2500000,33400000.0
Laurence Anyways,2012,7.6,22284.0,"Drama, Romance",N/A,tt1650048,9500000,12250.0
Rust and Bone,2012,7.4,70509.0,"Drama, Romance","$2,062,027",tt2053425,15400000,25762027.0
Katy Perry: Part of Me,2012,5.9,13883.0,"Documentary, Biography, Music","$25,326,071",tt2215719,12000000,32726956.0
Frankenweenie,2012,6.9,117942.0,"Animation, Comedy, Drama","$35,291,068",tt1142977,39000000,35287788.0
Sinister,2012,6.8,282713.0,"Horror, Mystery, Thriller","$48,086,903",tt1922777,3000000,77712439.0
Hotel Transylvania,2012,7.0,283774.0,"Animation, Adventure, Comedy","$148,313,048",tt0837562,85000000,358375603.0
Argo,2012,7.7,641974.0,"Biography, Drama, History","$136,025,503",tt1024648,44500000,232324128.0
Seven Psychopaths,2012,7.1,274972.0,"Comedy, Crime","$15,024,049",tt1931533,15000000,19422261.0
Hoodwinked Too! Hood vs. Evil,2011,4.7,14061.0,"Animation, Adventure, Comedy","$10,143,779",tt0844993,30000000,13521829.0
Gangs of Wasseypur,2012,8.2,104507.0,"Action, Comedy, Crime",N/A,tt1954470,1400000,4100000.0
Paranormal Activity 4,2012,4.6,70589.0,"Horror, Mystery","$53,885,000",tt2109184,5000000,142817992.0
Alex Cross,2012,5.2,35502.0,"Action, Crime, Mystery","$25,888,412",tt1712170,45000000,30353232.0
Cloud Atlas,2012,7.4,375484.0,"Drama, Mystery, Sci-Fi","$27,108,272",tt1371111,102000000,130482868.0
Silent Hill: Revelation,2012,4.9,66970.0,"Horror, Mystery, Thriller","$17,529,157",tt0938330,20000000,52302796.0
Like Dandelion Dust,2009,7.0,3108.0,Drama,"$352,810",tt0981042,2500000,352810.0
Killing Them Softly,2012,6.2,153788.0,"Crime, Drama, Thriller","$15,026,056",tt1764234,15000000,37930465.0
The Sessions,2012,7.2,44073.0,"Biography, Comedy, Drama","$6,002,451",tt1866249,1000000,9138338.0
Smashed,2012,6.7,17595.0,Drama,"$376,597",tt2063781,500000,376597.0
Wreck-It Ralph,2012,7.7,462352.0,"Animation, Adventure, Comedy","$189,422,889",tt1772341,165000000,471222889.0
Silver Linings Playbook,2012,7.7,746522.0,"Comedy, Drama, Romance","$132,092,958",tt1045658,21000000,205738714.0
Flight,2012,7.3,377920.0,"Drama, Thriller","$93,772,375",tt1907668,31000000,161772375.0
Life of Pi,2012,7.9,670855.0,"Adventure, Drama, Fantasy","$124,987,023",tt0454876,120000000,609016565.0
The Man with the Iron Fists,2012,5.4,64381.0,Action,"$15,634,090",tt1258972,15000000,15608545.0
Amour,2012,7.9,106085.0,Drama,"$6,739,492",tt1602620,8900000,29844753.0
Meet Monica Velour,2010,5.8,2548.0,"Comedy, Drama, Romance","$33,042",tt1291549,5000000,31649.0
Lincoln,2012,7.3,273996.0,"Biography, Drama, History","$182,207,973",tt0443272,65000000,275293450.0
The Twilight Saga: Breaking Dawn - Part 2,2012,5.5,264043.0,"Adventure, Drama, Fantasy","$292,324,737",tt1673434,120000000,829000000.0
Red Dawn,2012,5.3,80852.0,"Action, Drama, War","$44,806,783",tt1234719,65000000,44806783.0
Rise of the Guardians,2012,7.2,194278.0,"Animation, Action, Adventure","$103,412,758",tt1446192,145000000,306941670.0
Deadfall,2012,6.2,41186.0,"Action, Adventure, Crime","$66,351",tt1667310,12000000,66351.0
Byzantium,2012,6.5,46118.0,"Drama, Fantasy, Horror","$89,237",tt1531901,10000000,89237.0
Step Up Revolution,2012,6.4,58321.0,"Drama, Music, Romance","$35,074,677",tt1800741,33000000,140470746.0
1911,2011,5.7,6552.0,"Drama, History, War","$135,739",tt1772230,30000000,108348.0
The Hobbit: An Unexpected Journey,2012,7.8,879116.0,"Adventure, Fantasy","$303,030,651",tt0903624,250000000,1021103568.0
Lay the Favorite,2012,4.8,12100.0,"Comedy, Drama, Romance","$20,998",tt1132449,26350000,1576687.0
Crooked Arrows,2012,5.9,2105.0,"Drama, Sport","$1,832,541",tt1954352,13000000,1832541.0
Yossi,2012,7.0,3266.0,"Drama, Romance","$117,047",tt1934269,500000,116207.0
Barfi!,2012,8.1,87271.0,"Comedy, Drama, Romance","$2,804,874",tt2082197,4437508,2804874.0
Zero Dark Thirty,2012,7.4,320474.0,"Drama, History, Thriller","$95,720,716",tt1790885,40000000,132820716.0
Fire with Fire,2012,5.6,27676.0,"Action, Crime, Mystery",N/A,tt1925431,20000000,4636169.0
Warm Bodies,2013,6.8,244904.0,"Comedy, Horror, Romance","$66,380,662",tt1588173,35000000,116980662.0
The Guilt Trip,2012,5.8,40472.0,"Comedy, Drama","$37,134,215",tt1694020,40000000,41863726.0
Jack Reacher,2012,7.0,367687.0,"Action, Mystery, Thriller","$80,070,736",tt0790724,60000000,218340595.0
Django Unchained,2012,8.5,1711592.0,"Comedy, Drama, Western","$162,805,434",tt1853728,100000000,425368238.0
This Is 40,2012,6.2,151662.0,"Comedy, Drama, Romance","$67,544,505",tt1758830,35000000,88058786.0
The Impossible,2012,7.5,245431.0,"Drama, History, Thriller","$19,019,882",tt1649419,42000000,180274123.0
Les Misérables,2012,7.5,347304.0,"Drama, Musical, Romance","$149,260,140",tt1707386,61000000,441809770.0
Not Fade Away,2012,6.0,4961.0,Drama,"$610,792",tt1230215,20000000,610792.0
Quartet,2012,6.8,21324.0,"Comedy, Drama, Music","$18,390,117",tt1441951,11000000,59520298.0
StreetDance 3D,2010,5.8,11677.0,"Drama, Music, Romance",N/A,tt1447972,5773100,18144030.0
Parental Guidance,2012,6.0,26853.0,"Comedy, Family","$77,267,296",tt1047540,25000000,119772232.0
Promised Land,2012,6.6,40023.0,Drama,"$7,597,898",tt2091473,15000000,8138788.0
The Sweeney,2012,6.1,20352.0,"Action, Crime, Drama","$26,650",tt0857190,3730500,6294161.0
English Vinglish,2012,7.8,39764.0,"Comedy, Drama, Family","$1,862,086",tt2181931,2840000,11620000.0
Texas Chainsaw,2013,4.8,56311.0,"Horror, Thriller","$34,341,945",tt1572315,20000000,47241945.0
Gangster Squad,2013,6.7,223300.0,"Action, Crime, Drama","$46,000,903",tt1321870,60000000,105200903.0
The Iceman,2012,6.8,79832.0,"Biography, Crime, Drama","$1,969,193",tt1491044,20000000,1969193.0
A Haunted House,2013,5.0,50292.0,"Comedy, Fantasy, Horror","$40,041,683",tt2243537,2500000,60141683.0
Mama,2013,6.2,191889.0,"Fantasy, Horror, Thriller","$71,628,180",tt2023587,15000000,146497771.0
Upstream Color,2013,6.5,35087.0,"Drama, Mystery, Sci-Fi","$444,098",tt2084989,100000,444098.0
Broken City,2013,6.1,83530.0,"Action, Crime, Drama","$19,701,164",tt1235522,56000000,19701164.0
Shadow Dancer,2012,6.2,13044.0,"Drama, Mystery, Thriller","$100,616",tt1770734,6300000,419953.0
Sunny,2011,7.8,6587.0,"Comedy, Drama",N/A,tt1937339,3550000,48000000.0
Movie 43,2013,4.4,113121.0,Comedy,"$8,840,453",tt1333125,6000000,32438988.0
Parker,2013,6.2,130295.0,"Action, Crime, Thriller","$17,616,641",tt1904996,35000000,46216641.0
Hansel & Gretel: Witch Hunters,2013,6.1,217506.0,"Action, Fantasy, Horror","$55,703,475",tt1428538,50000000,224803475.0
The Last Godfather,2010,3.5,1324.0,"Comedy, Crime, Romance","$164,247",tt1584131,13400000,16700000.0
The East,2013,6.8,52498.0,"Adventure, Crime, Drama","$2,301,839",tt1869716,6500000,2401510.0
"Pink Ribbons, Inc.",2011,7.3,722.0,Documentary,"$26,608",tt2035599,900000,25000.0
Upside Down,2012,6.3,74116.0,"Drama, Romance, Sci-Fi","$105,095",tt1374992,60000000,8106475.0
Side Effects,2013,7.1,197918.0,"Crime, Drama, Mystery","$32,172,757",tt2053463,30000000,63372757.0
Identity Thief,2013,5.7,141400.0,"Comedy, Crime, Drama","$134,506,920",tt2024432,35000000,173965010.0
Beautiful Creatures,2013,6.1,91165.0,"Drama, Fantasy, Romance","$19,452,138",tt1559547,60000000,60052138.0
A Good Day to Die Hard,2013,5.2,215904.0,"Action, Thriller","$67,349,198",tt1606378,92000000,304654182.0
21 & Over,2013,5.8,77389.0,Comedy,"$25,682,380",tt1711425,13000000,48065672.0
Safe Haven,2013,6.7,117042.0,"Drama, Romance, Thriller","$71,349,120",tt1702439,28000000,97594140.0
Elles,2011,5.6,7586.0,Drama,"$157,508",tt1549589,4000000,911466.0
The Act of Killing,2012,8.2,41017.0,"Documentary, Biography, Crime","$486,919",tt2375605,1000000,444575.0
Universal Soldier: Day of Reckoning,2012,5.1,21494.0,"Action, Horror, Mystery","$5,460",tt1659343,11500000,1402307.0
Escape from Planet Earth,2012,5.8,27001.0,"Animation, Adventure, Comedy","$57,012,977",tt0765446,40000000,74597643.0
Before Midnight,2013,7.9,173524.0,"Drama, Romance","$8,114,627",tt2209418,3000000,11176469.0
Snitch,2013,6.4,93115.0,"Action, Drama, Thriller","$42,930,462",tt0882977,35000000,42930462.0
Dark Skies,2013,6.3,80095.0,"Horror, Sci-Fi, Thriller","$17,418,667",tt2387433,3500000,25174316.0
A Coffee in Berlin,2012,7.3,17475.0,"Comedy, Drama","$150,275",tt1954701,300000,2750275.0
Jack the Giant Slayer,2013,6.3,147623.0,"Action, Adventure, Fantasy","$65,187,603",tt1351685,195000000,197687603.0
The Last Exorcism Part II,2013,4.0,17033.0,"Horror, Thriller","$15,179,302",tt2034139,5000000,15179302.0
G.I. Joe: Retaliation,2013,5.7,187869.0,"Action, Adventure, Sci-Fi","$122,523,060",tt1583421,130000000,371876278.0
Stoker,2013,6.7,114846.0,"Drama, Thriller","$1,714,221",tt1682180,12000000,12077441.0
Phantom,2013,5.9,15217.0,"Drama, History, Thriller","$1,034,589",tt1922685,10000000,1034589.0
Oz the Great and Powerful,2013,6.3,214729.0,"Adventure, Family, Fantasy","$234,911,825",tt1623205,200000000,491868548.0
The Croods,2013,7.1,233871.0,"Animation, Adventure, Comedy","$187,168,425",tt0481499,135000000,585178928.0
Burn,2012,7.4,785.0,Documentary,"$1,109,276",tt1781784,225000,111300.0
The Incredible Burt Wonderstone,2013,5.9,76043.0,Comedy,"$22,537,881",tt0790628,30000000,27437881.0
Spring Breakers,2012,5.3,149293.0,"Crime, Drama, Thriller","$14,124,284",tt2101441,5000000,31724284.0
I'm So Excited!,2013,5.6,24818.0,"Comedy, Musical","$1,368,119",tt2243389,5000000,11724119.0
The Call,2013,6.7,130205.0,"Drama, Thriller","$51,872,378",tt1911644,13000000,68572378.0
Olympus Has Fallen,2013,6.5,293982.0,"Action, Thriller","$98,925,640",tt2302755,70000000,161025640.0
The Place Beyond the Pines,2012,7.3,291840.0,"Crime, Drama, Thriller","$21,403,519",tt1817273,15000000,35485608.0
The Good Doctor,2011,5.5,7302.0,"Drama, Mystery, Thriller","$5,206",tt1582271,6000000,5206.0
Admission,2013,5.7,36326.0,"Comedy, Drama, Romance","$18,007,317",tt1814621,13000000,18000000.0
Evil Dead,2013,6.5,199035.0,Horror,"$54,239,856",tt1288558,17000000,97542952.0
Trance,2013,6.9,118130.0,"Crime, Drama, Mystery","$2,328,743",tt1924429,20000000,24261569.0
Welcome to the Punch,2013,6.1,34837.0,"Action, Crime, Thriller","$9,747",tt1684233,8500000,9747.0
Oblivion,2013,7.0,556489.0,"Action, Adventure, Sci-Fi","$89,107,235",tt1483013,120000000,286168572.0
Dark Tide,2012,4.3,9466.0,"Adventure, Drama, Thriller",N/A,tt1507563,25000000,432274.0
42,2013,7.5,103497.0,"Biography, Drama, Sport","$95,059,709",tt0453562,40000000,95020213.0
Love Is All You Need,2012,6.5,14884.0,"Comedy, Drama, Romance","$1,631,709",tt1854236,5500000,10016934.0
Disconnect,2012,7.5,78368.0,"Crime, Drama, Mystery","$1,436,900",tt1433811,10000000,3428048.0
Scary Movie V,2013,3.5,77764.0,Comedy,"$32,015,787",tt0795461,20000000,78378744.0
Pain & Gain,2013,6.4,230709.0,"Action, Biography, Comedy","$49,875,291",tt1980209,25000000,86175291.0
Home Run,2013,5.9,3340.0,"Drama, Sport","$2,861,020",tt2051894,1200000,2861020.0
The Grandmaster,2013,6.6,36941.0,"Action, Biography, Drama","$6,594,959",tt1462900,3860000,64076736.0
This Is the End,2013,6.6,436913.0,"Comedy, Fantasy","$101,470,202",tt1245492,32000000,126041322.0
Iron Man 3,2013,7.1,905576.0,"Action, Adventure, Sci-Fi","$409,013,994",tt1300854,200000000,1215439994.0
Late Autumn,2010,6.8,2211.0,"Drama, Romance",N/A,tt1542482,6200000,4820000.0
Mud,2012,7.4,190092.0,"Adventure, Drama","$21,590,086",tt1935179,10000000,21587700.0
The Afflicted,2011,4.5,1497.0,"Horror, Thriller","$212,940",tt1566637,180000,175742.0
The Great Gatsby,2013,7.2,602604.0,"Drama, Romance","$144,857,996",tt1343092,105000000,351040419.0
Star Trek Into Darkness,2013,7.7,498270.0,"Action, Adventure, Sci-Fi","$228,778,661",tt1408101,190000000,467365246.0
The Internship,2013,6.3,215803.0,Comedy,"$44,672,764",tt2234155,58000000,44000000.0
Only God Forgives,2013,5.7,118763.0,"Action, Crime, Drama","$779,188",tt1602613,4800000,10337387.0
The Hangover Part III,2013,5.8,337768.0,"Comedy, Crime","$112,200,072",tt1951261,103000000,362000072.0
Fast & Furious 6,2013,7.0,419484.0,"Action, Crime, Thriller","$238,679,850",tt1905041,160000000,788679850.0
Epic,2013,6.6,110187.0,"Animation, Action, Adventure","$107,518,682",tt0848537,100000000,268426634.0
The Past,2013,7.7,51007.0,"Drama, Mystery","$1,331,747",tt2404461,11000000,10631747.0
Down Terrace,2009,6.4,4121.0,"Crime, Drama","$9,812",tt1489167,31192,10000.0
The Lords of Salem,2012,5.2,32439.0,"Horror, Thriller","$1,165,882",tt1731697,1500000,1165882.0
Behind the Candelabra,2013,7.0,45538.0,"Biography, Drama, Music",N/A,tt1291580,23000000,15600000.0
Aftershock,2012,4.8,12487.0,"Action, Adventure, Horror","$58,510",tt1780762,2000000,58510.0
After Earth,2013,4.8,209741.0,"Action, Adventure, Sci-Fi","$60,522,097",tt1815862,130000000,243843127.0
Now You See Me,2013,7.2,714462.0,"Crime, Mystery, Thriller","$117,723,989",tt1670345,75000000,117698894.0
Lovelace,2013,6.2,42887.0,"Biography, Drama","$356,582",tt1426329,10000000,1585582.0
Special Forces,2011,6.3,19572.0,"Action, Drama, War","$10,759",tt1656192,10000000,10759.0
Inhuman Resources,2012,5.8,2872.0,"Horror, Thriller",N/A,tt1857842,500000,1000000.0
The Way Way Back,2013,7.4,157366.0,"Comedy, Drama","$21,506,546",tt1727388,4600000,23198652.0
Man of Steel,2013,7.1,816227.0,"Action, Adventure, Sci-Fi","$291,045,518",tt0770828,225000000,662845518.0
The Big Wedding,2013,5.6,52121.0,"Comedy, Drama, Romance","$21,819,348",tt1931435,35000000,21819348.0
